# OpenSignals Text File Format
# {"00:07:80:0F:30:08":{"sensor":["ECG","gACCz","gACCy","gACCx"],"device name":"00:07:80:0F:30:08","column":["nSeq","DI","ECG","gACCz","gACCy","gACCx"],"sync interval":2,"time":"14:20:45","comments":"","keywords":"","device connection":"BTH00:07:80:0F:30:08","channels":[1,2,3,4],"date":"2025-01-21","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["ECG","gACCz","gACCy","gACCx"],"resolution":[16,16,16,16],"special":[{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
606	0	39724	28292	32324	32380
607	0	53304	28292	32328	32364
608	0	60408	28288	32308	32344
609	0	64256	28272	32318	32336
610	0	65528	28260	32312	32328
611	0	65535	28292	32300	32344
612	0	65535	28276	32304	32340
613	0	65535	28280	32296	32340
614	0	48760	28246	32276	32312
615	0	27280	28208	32264	32316
616	0	16106	28152	32260	32316
617	0	10169	28120	32264	32304
618	0	7198	28124	32276	32324
619	0	5756	28120	32272	32332
620	0	4840	28104	32272	32320
621	0	4806	28088	32264	32304
622	0	4545	28076	32260	32304
623	0	4440	28060	32272	32284
624	0	4552	28052	32262	32268
625	0	14274	28048	32248	32252
626	0	40384	28080	32240	32252
627	0	53752	28144	32236	32260
628	0	60712	28160	32236	32252
629	0	64392	28200	32252	32248
630	0	65535	28224	32256	32268
631	0	65528	28260	32276	32296
632	0	65535	28292	32296	32308
633	0	65535	28336	32332	32316
634	0	49764	28368	32332	32308
635	0	27840	28376	32352	32288
636	0	16424	28404	32360	32272
637	0	10376	28404	32368	32264
638	0	7354	28432	32384	32276
639	0	5837	28424	32392	32256
640	0	5026	28410	32392	32240
641	0	4622	28396	32372	32228
642	0	4516	28380	32360	32224
643	0	4459	28344	32348	32204
644	0	4609	28336	32352	32184
645	0	14174	28308	32328	32176
646	0	40352	28312	32320	32176
647	0	53688	28312	32320	32172
648	0	60672	28296	32313	32176
649	0	64432	28304	32304	32164
650	0	65535	28296	32300	32168
651	0	65528	28296	32320	32196
652	0	65535	28296	32320	32200
653	0	65535	28316	32328	32228
654	0	46912	28292	32320	32228
655	0	26376	28268	32332	32240
656	0	15688	28268	32328	32256
657	0	10074	28256	32320	32260
658	0	7148	28268	32344	32280
659	0	5726	28276	32336	32292
660	0	5049	28268	32336	32280
661	0	4702	28280	32320	32280
662	0	4568	28256	32312	32276
663	0	4512	28256	32304	32288
664	0	4614	28276	32304	32280
665	0	9420	28272	32296	32276
666	0	38348	28296	32304	32282
667	0	52672	28308	32300	32284
668	0	60136	28308	32296	32272
669	0	64200	28316	32296	32276
670	0	65532	28312	32288	32272
671	0	65535	28344	32300	32304
672	0	65535	28368	32296	32312
673	0	65535	28372	32312	32328
674	0	47296	28356	32300	32314
675	0	26584	28356	32306	32316
676	0	15828	28344	32308	32348
677	0	10146	28352	32312	32364
678	0	7233	28344	32328	32392
679	0	5805	28340	32344	32400
680	0	5135	28336	32344	32420
681	0	4792	28348	32332	32432
682	0	4606	28352	32320	32424
683	0	4637	28332	32316	32416
684	0	4690	28384	32312	32408
685	0	14972	28356	32313	32392
686	0	40784	28372	32320	32396
687	0	53940	28396	32300	32392
688	0	60824	28370	32296	32360
689	0	64616	28372	32292	32356
690	0	65535	28376	32288	32360
691	0	65535	28372	32288	32352
692	0	65535	28384	32284	32356
693	0	65535	28376	32286	32344
694	0	46068	28352	32268	32328
695	0	25998	28324	32264	32344
696	0	15560	28280	32248	32344
697	0	10015	28264	32256	32340
698	0	7246	28256	32260	32356
699	0	5799	28248	32256	32360
700	0	5161	28232	32232	32360
701	0	4758	28220	32232	32360
702	0	4664	28176	32208	32356
703	0	4658	28136	32216	32344
704	0	4744	28124	32218	32352
705	0	18065	28100	32192	32344
706	0	42264	28132	32192	32348
707	0	54736	28120	32176	32336
708	0	61376	28112	32176	32328
709	0	64824	28108	32168	32352
710	0	65535	28112	32156	32344
711	0	65535	28120	32180	32352
712	0	65535	28128	32184	32384
713	0	65535	28122	32196	32396
714	0	49512	28104	32192	32388
715	0	27764	28092	32188	32392
716	0	16480	28052	32200	32384
717	0	10504	28056	32200	32388
718	0	7802	28052	32216	32396
719	0	5986	28060	32216	32392
720	0	5332	28068	32204	32388
721	0	4812	28040	32200	32368
722	0	4636	28032	32200	32352
723	0	4680	28024	32200	32356
724	0	4748	28036	32192	32344
725	0	17516	28020	32164	32336
726	0	41984	28040	32152	32344
727	0	54640	28068	32152	32344
728	0	61232	28072	32152	32328
729	0	64760	28092	32141	32336
730	0	65535	28108	32144	32336
731	0	65535	28152	32164	32332
732	0	65535	28188	32180	32332
733	0	65535	28216	32184	32356
734	0	48760	28212	32176	32352
735	0	27376	28224	32184	32352
736	0	16280	28224	32184	32368
737	0	10360	28224	32192	32372
738	0	7368	28260	32216	32388
739	0	5924	28280	32220	32396
740	0	5192	28272	32220	32392
741	0	4801	28276	32224	32384
742	0	4666	28284	32224	32368
743	0	4640	28300	32240	32344
744	0	4744	28308	32236	32328
745	0	13326	28312	32232	32284
746	0	40104	28328	32228	32288
747	0	53624	28340	32236	32264
748	0	60680	28352	32224	32264
749	0	64552	28372	32244	32240
750	0	65528	28392	32248	32232
751	0	65535	28408	32244	32240
752	0	65535	28416	32252	32256
753	0	65535	28458	32264	32256
754	0	47424	28432	32248	32244
755	0	26700	28408	32248	32248
756	0	15938	28384	32244	32264
757	0	10232	28384	32244	32272
758	0	7394	28392	32264	32292
759	0	5937	28394	32264	32312
760	0	5119	28396	32272	32312
761	0	4882	28376	32256	32328
762	0	4745	28376	32240	32328
763	0	4732	28372	32256	32304
764	0	4777	28356	32244	32304
765	0	15857	28360	32236	32284
766	0	41232	28384	32248	32288
767	0	54192	28380	32240	32276
768	0	61096	28376	32224	32264
769	0	64728	28372	32228	32272
770	0	65535	28378	32228	32268
